uuid,slug,name,website,found,num_files,errors
bfaf0605-5f8d-4620-bed9-bb3c9bce1d86,kotti-berliner,Kotti Berliner,https://kottidoner.com,1,3,
6a6238a2-34c3-4112-b7d8-00d2e0a47357,giardini-pizza,Giardini Pizza,https://www.giardinipizza.com,1,2,
fdcf6721-0232-449e-a715-4895e664c7d0,maya-taqueria,Maya Taqueria,https://www.mayataqueria.com,1,5,
e6384591-9b14-4bbb-b250-393a9f1790da,chick-fil-a,Chick-fil-A,https://www.chick-fil-a.com/locations/ny/flatbush-and-atlantic-in-line,1,5,
8bba5fa3-cdf9-4bee-930d-9179a873b788,harlem-shake,Harlem Shake,https://harlemshake.com/,1,2,pdf_exception:https://harlemshake.com/wp-content/uploads/2024/02/Harlem-Shake-in-House-Menu-2024.pdf:name 'convert_pdf_to_html' is not defined
b43e89c5-abfb-4a79-a14e-9135ca62447d,t-swirl-crepe,T-Swirl Crepe,https://t-swirlcrepe.com,1,2,
081454f3-7886-429c-9994-8c12153c3cd1,tex-s-chicken-burgers,Tex's Chicken & Burgers,https://eattexs.com/locations/5219-5th-ave-brooklyn-ny-11220,1,5,
b4d64dbe-dd1b-4981-9cca-5114298a2058,spudz-slope,Spudz Slope,https://spudzslope.getsauce.com,1,3,
102d29f7-34cf-43a4-aad1-abf53fd73051,shake-shack,Shake Shack,https://www.shakeshack.com/location/flatbush-ave-brooklyn,1,5,
2c3eb3e6-894d-46c8-9565-dbf497a75109,subway,Subway,https://restaurants.subway.com/united-states/ct/new-haven/50-whitney-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/2920-0/menu/?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/2920-0/menu/:None:None;fetch_failed:https://subway.com/en-us/restaurant/2920-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/2920-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
d06ce820-bd73-4f7d-b9e1-8da929a0ca5b,halal-dynasty,Halal Dynasty,https://www.halaldynastyjamaica.com/,1,4,
b02034be-cb99-4f2b-8cf1-95bf9fdbcc22,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/166-w-72nd-st/355205,1,5,
b59e0aed-44a6-4a24-9b10-456c4559df6b,papa-john-s,Papa John's,https://locations.papajohns.com/united-states/ny/11216/brooklyn/1257-fulton-street,1,5,
8a6dcbea-d02d-42c6-a05c-97e71c9946f0,sakura-tokyo,Sakura Tokyo,https://www.sakuratokyony.com,1,3,
61d40046-4392-44f7-813e-eceda326e040,chun-vegetarian,Chun Vegetarian,https://www.chunvegetarian.com,1,5,
f990f21c-3bcc-40b6-ab6e-f3058cf46c7a,daily-dose-juice-bar-caf,Daily Dose Juice Bar & Café,https://dailydosecafenyc.com,1,3,fetch_failed:https://dailydosecafenyc-com.preview-domain.com/menu/:None:None;fetch_failed:https://dailydosecafenyc-com.preview-domain.com/order-location/:None:None
d783dff6-5185-459c-bcef-1d5554964570,wholesome-bites,Wholesome Bites,https://www.wholesomebitesny.com,0,0,homepage_unavailable:None:None
45bd984f-e4bc-4a2a-ae91-6ade817d5268,brooklyn-italian-heroes,Brooklyn Italian Heroes,https://brooklynitalianheroes3.com/,1,4,
854a23cd-4727-4bd5-b605-7370bd255be6,bowl-me-up,Bowl Me Up,https://www.bowlmeup.com/,1,5,
2ea3a611-38af-4ead-ba18-72a4a7adcd3a,popeyes,Popeyes,https://www.popeyes.com/store-locator/store/restaurant_237299,1,5,
4ea02b9d-b2f5-4633-b8a2-b5cf870e2ee3,sagar,Sagar,https://www.sagarfood.com,1,5,
42d6901f-8006-4f63-9a47-31e515f80fc4,mcdonald-s,McDonald's,https://www.mcdonalds.com/us/en-us/location/3162.html,1,5,
a73d97c0-1618-42b9-bc93-12990d4d9be2,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/8924-third-ave/348148,1,5,
c5d1ee47-e500-4886-b7b7-78a740a4fc0f,nature-s-grill,Nature's Grill,https://www.naturesgrillcafe.com/bay-ridge,1,2,blocked_by_robots:https://naturesgrill.mobilebytes.com/
fbbce964-3492-4d73-8da3-298afbed3c09,taco-bell-cantina,Taco Bell Cantina,https://locations.tacobell.com/ny/brooklyn/1047-surf-ave.html,1,1,
9a9d2743-0f37-498e-9223-9bccdae8cc2d,hawaii-poke-one,Hawaii Poke One,https://hawaiipokeone.com,0,0,homepage_unavailable:None:None
f2eb89cf-9b80-4fcb-a236-a1b8da184f91,tex-s-chicken-burgers,Tex's Chicken & Burgers,https://eattexs.com/locations/1201-surf-ave-brooklyn-ny-11224,1,5,
f70ed4f4-5146-46b4-b0e4-7ae7c39da9dc,domino-s,Domino's,https://pizza.dominos.com/new-york/fresh-meadows/188-07-union-turnpike,1,5,
64610d3a-95e9-43f0-aba9-5a7f227e39c9,artichoke-basille-s-pizza,Artichoke Basille's Pizza,https://www.artichokepizza.com/location/artichoke-basille-pizza-bay-ridge/,1,5,
a4ca4709-7604-4c24-aa74-3dfbce8c435f,taco-bell,Taco Bell,https://locations.tacobell.com/ny/brooklyn/8625-4th-ave-.html,1,1,
72ce4edd-5804-490c-a176-c7d2beb20f65,subway,Subway,https://restaurants.subway.com/united-states/ny/brooklyn/400-myrtle-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/33019-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/33019-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/33019-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/33019-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
05988c4c-68e4-4891-99cc-1d1f20d8ab25,bagel-boy,Bagel Boy,https://bagelboyonline.com,1,4,
77ca5aec-db26-449d-9162-dcaa1d816c2f,five-guys,Five Guys,https://restaurants.fiveguys.com/6122-188th-street,1,4,
d5d04ee6-b998-47a4-a7b4-4651792b1ec4,koyla-pizza-grill,Koyla Pizza & Grill,https://www.pizzahouse1.com,0,0,homepage_unavailable:None:None
025408de-4686-491a-a816-14d5e47cd8f2,qdoba,Qdoba,https://locations.qdoba.com/us/ny/fresh-meadows/61-40-188th-st.html,1,3,pdf_exception:https://assets.ctfassets.net/0tc4847zqy12/3aQSztpTGxqCSw0S8569Rq/044911acba99c3afbe58f743668baec1/Our-Menu-QDOBA-Mexican-Eats-Take-Out-Menu.pdf:name 'convert_pdf_to_html' is not defined
beb37a35-66d2-4d51-ba19-0f5447497f3c,wonder,Wonder,https://www.wonder.com/food-delivery-locations/bay-ridge,1,5,
6d4661c0-c31d-45c2-9b86-56656a70cfa5,tex-s-chicken-burgers,Tex's Chicken & Burgers,https://eattexs.com/locations/ny/brooklyn/203-neptune-ave,1,5,
5b14c1ef-8f2d-4c03-86c1-6931a2008b88,popeyes,Popeyes,https://locations.popeyes.com/ny/new-york/125-canal-st,0,0,homepage_unavailable:None:None
c2c24b79-4263-42b9-88d1-9665f0260139,taim-mediterranean-kitchen,Taim Mediterranean Kitchen,https://taimkitchen.com,1,2,pdf_exception:https://cdn.shopify.com/s/files/1/0639/7191/8052/files/taim_website_menu_NY_061725.pdf?v=1750425084:name 'convert_pdf_to_html' is not defined
89cbf044-7fc7-4f36-9dc6-a9394f1b97af,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/1422-kings-hwy/304397,1,5,
81758c13-f25e-4c74-8492-70ce35a22f76,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/303-canal-st/355206,1,5,
e3b3d52b-eedd-43f9-b4de-13a8bd1d3f63,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/179-avenue-u/363517,1,5,
4448ee28-cabd-4056-86c8-7bb63e2ba5b5,knapp-pizza-ii,Knapp Pizza II,https://www.knapppizza2ofbrooklyn.com/,1,2,
2d825f27-1b42-46d7-b2a0-dbdeb7256016,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/471-lexington-ave/353428,1,5,
6978a4dc-02f6-48b8-93bf-b5ab043852ca,popeyes,Popeyes,https://www.popeyes.com/store-locator/store/restaurant_240026,1,5,
470d0c12-4906-444a-872d-4c8f1e6f16aa,j-v-pizza,J & V PIZZA,http://jvpizza.com/,1,2,
b0cc496d-5082-4731-82f7-4eae1ea7868d,subway,Subway,https://restaurants.subway.com/united-states/nj/pennington/1-tree-farm-rd,1,5,fetch_failed:https://subway.com/en-us/restaurant/45044-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/45044-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/45044-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
02b339f4-af49-4a56-8f65-4ad17ef19999,cafe-con-pan,Cafe Con Pan,http://cafeconpanny.com,1,2,
4d5a19d1-dbb7-4651-af1a-15ddb3f5628c,dunkin-donuts-baskin-robbins,Dunkin' Donuts/Baskin Robbins,https://locations.dunkindonuts.com/en/ny/brooklyn/5510-5th-ave/350524,1,5,
8dd8f749-8610-486f-be3e-ea1c41922d80,burger-king,Burger King,https://www.bk.com/store-locator/store/restaurant_750,1,5,
a91dc58c-c700-408b-af44-8fdff990790e,hawaiian-fried-wings,Hawaiian Fried Wings,https://www.hawaiianfriedwings.com,1,2,
b158d170-0ea5-49c2-a5c9-c6f6d1ef122b,antojitos-bk,Antojitos BK,https://antojitosbkbrooklyn.com,1,2,
1f1a9347-6f1e-4790-b5f1-28eb42caa8b8,j-san-sushi,J San Sushi,https://www.jsansushi6807.com,0,0,homepage_unavailable:None:None
dc76e570-b939-4b82-8c27-6ab59907ee68,third-ave-pizza-place,Third Ave. Pizza Place,https://thirdavepizza.com,0,0,homepage_unavailable:None:None
443fe3a6-7b42-47ff-9111-9b58a202b37d,domino-s,Domino's,https://pizza.dominos.com/new-york/brooklyn/3901-4th-ave,1,5,
3d4f64ed-150d-49f8-9e44-0aa1f53dd664,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/3921-5th-ave/353276,1,5,
85d7dd6d-000a-412f-ae19-4be5c5f96264,yummy-taco,Yummy Taco,https://www.yummytacobrooklyn.com,1,3,
740fcfb9-bc97-4556-b490-1a3b96510ef7,domino-s,Domino's,https://pizza.dominos.com/new-york/brooklyn/554-5th-ave,1,5,
8706b07d-1317-4473-8774-334b93e44aa2,ocean-eats,Ocean Eats,https://oceaneatsbk.com,1,3,
6b5b96bb-4436-4b7f-b64a-98fc37816e9d,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/542-e-14th-st/352393,1,5,
3196bfe3-0684-4061-89a9-7e3edd40d2d4,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/111-central-park-north/350617,1,5,
13be249c-2d0c-43a7-a4dd-52f25508ce94,j-s-kitchen-new-york,J's Kitchen New York,https://jskitchen.nyc,1,5,pdf_exception:https://jskitchen.nyc/common/pdf/menu.pdf:name 'convert_pdf_to_html' is not defined
6f42782e-d5b9-457c-aa5b-f3e333663f3b,harlem-shake,Harlem Shake,http://www.harlemshakenyc.com/,1,2,pdf_exception:https://harlemshake.com/wp-content/uploads/2024/02/Harlem-Shake-in-House-Menu-2024.pdf:name 'convert_pdf_to_html' is not defined
d774f81c-ed8d-4a1a-af53-a205f2224e4f,popeyes,Popeyes,https://www.popeyes.com/store-locator/store/restaurant_83989,1,5,
6d04b96a-cbb9-4e4a-9316-a61839c9267a,all-antico-vinaio,All'Antico Vinaio,https://www.allanticovinaionyc.com/,0,0,homepage_unavailable:None:None
965d18c3-e3ac-4e3b-af0f-56f449539865,black-burger,Black Burger,https://blackburger.co/,1,3,
8e9b6e80-a017-45fe-991a-351782f773d7,taco-bell,Taco Bell,https://locations.tacobell.com/ny/new-york/230-varick-street.html,1,1,
ba5be496-6343-4b14-bdeb-b61321839290,ba-al-cafe-falafel,Ba‘al Cafe & Falafel,https://www.baalfalafel.com,1,4,fetch_failed:https://www.doordash.com/store/baal-cafe-new-york-698402/984766/?pickup=true&rwg_token=ACgRB3eQX3jtsFY7p_fFYHwvKcJskbtnH-d1kiZLfYh0_Zb6nETCJLTQAJy06sDV7I6vNeI4qOrjYAj9vFbSX0TOL8xvqbBnXg==&utm_campaign=gpa:None:None
73131c5f-52b4-46e3-ba75-fdc8e3215fd8,mcdonald-s,McDonald's,https://www.mcdonalds.com/us/en-us/location/23318.html,1,5,
b005dbba-56c7-4189-91aa-d7aa2c351580,five-guys,Five Guys,https://restaurants.fiveguys.com/296-bleecker-st,1,4,
fc670d0c-a201-4ab0-9dea-407e35906833,papa-john-s,Papa John's,https://locations.papajohns.com/united-states/ny/11229/brooklyn/3528-nostrand-ave,1,5,
62858f2b-7784-47ec-8f1e-13311d7fa46c,the-luke-brasserie,The Luke Brasserie,https://www.thelukebrasserie.com/,1,2,
c7d35fd2-6caf-4494-add7-9cdd27b27b97,7j-s-lucky,7J's Lucky,https://7-js-lucky.business.site/,1,5,
ec3e8dd3-9a06-4501-b765-e293f033ecb4,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/2501-avenue-u/349734,1,5,
6ccc4404-5e1f-42eb-b2dd-2a3064e065e2,dunkin-donuts,Dunkin' Donuts,https://locations.dunkindonuts.com/en/ny/brooklyn/1903-kings-hwy/344544,1,5,
f6d41735-3b16-46bf-9ecd-27a61d3386ef,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/10-newkirk-plaza/340157,1,5,
e3252ed6-7374-4ed5-8e08-138d4e6390fe,taco-bell-cantina,Taco Bell Cantina,https://locations.tacobell.com/ny/brooklyn/1034-flatbush-ave.html,1,1,
f72898ef-8f2b-4ed1-8470-e3d4b1dd7f52,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/2344-flatbush-ave/342887,1,5,
aa8f0669-4249-4c5f-ab03-a174e372f659,no-1-restaurant,No. 1 Restaurant,https://www.numberonebrooklyn.com,1,3,
b60714c0-10ac-45ce-8c81-b442cf64b42a,warude,Warude,https://www.warude.com,1,2,
79f8159c-45fd-4570-8c9b-782d02a538dd,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/1151-fulton-st/351216,1,5,
2dd20ebf-a7dc-4b9d-a9ac-c395c52c349e,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/506-clarkson-ave/361816,1,5,
def76235-9022-47c7-822e-a9b605b35950,popeyes,Popeyes,https://www.popeyes.com/store-locator/store/restaurant_84546,1,5,
5dcbab38-e383-47bd-9dd1-7864105d1a35,subway,Subway,https://restaurants.subway.com/united-states/ny/jamaica/168-14-hillside-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/24472-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/24472-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/24472-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/24472-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
4e6d941d-605d-4cad-bdca-e4a5960db44c,mockingbird,Mockingbird,https://www.mockingbirdnyc.com,0,0,homepage_unavailable:None:None
4bdca0f8-d0e8-4dab-9271-a9630b1f5fb6,three-star-juice-lounge,Three Star Juice Lounge,https://www.threestarjuicelounge.com,1,5,
47f3f057-0339-415a-9cbd-038332ce0406,domino-s,Domino's,https://pizza.dominos.com/new-york/brooklyn/954-nostrand-ave/,1,5,
4bafa928-2f5c-425f-8648-cdb42e89d065,subway,Subway,https://restaurants.subway.com/united-states/ny/brooklyn/1864-86th-street,1,5,fetch_failed:https://subway.com/en-us/restaurant/54032-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/54032-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/54032-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
bbe69a8f-1665-400c-b120-d5ec25366b2a,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/1671-bedford-ave/354250,1,5,
bd95397c-66f1-455b-997e-78c49bb4912c,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/806-franklin-ave/353640,0,0,homepage_unavailable:404:text/plain
a21d91c4-2c5e-4faa-bdf5-9f690dde9dec,billy-s-pizza-pasta,Billy's Pizza & Pasta,https://www.billyspizzany.com,1,2,
880195d1-7ca1-4a4e-939d-27dc555368df,subway,Subway,https://restaurants.subway.com/united-states/ct/new-haven/193-whalley-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/28573-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/28573-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/28573-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
d715c681-66ee-40d5-b7c8-a81e83147c4c,golden-krust,Golden Krust,https://www.goldenkrust.com,1,5,
678e5783-1c1b-48d2-b461-b24aabe21393,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/brooklyn/40-empire-blvd/337503,1,5,
e6115481-6f14-4717-82e9-5d7a1fbdb35c,frank-pepe-pizzeria-napoletana,Frank Pepe Pizzeria Napoletana,https://pepespizzeria.com/store/frank-pepes-new-haven,1,1,
33dc1bef-8e28-44a8-98de-f2260362c289,banh-mi-cafe,Banh Mi Cafe,https://www.banhmicafenyc.com/,1,1,
bd316764-b5d6-4604-b4e5-139c1ce8d106,popeyes,Popeyes,https://www.popeyes.com/store-locator/store/restaurant_82158,1,5,
dd3b60ea-69f6-4af2-9e98-2be5b1a7f787,subway,Subway,https://restaurants.subway.com/united-states/ny/new-york/64-delancey-street,1,5,fetch_failed:https://subway.com/en-us/restaurant/46653-0/menu/?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/46653-0/menu/:None:None;fetch_failed:https://subway.com/en-us/restaurant/46653-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/46653-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
9e5957d5-1ef3-4ad6-85bf-b0c6e08d6263,chipotle,Chipotle,https://locations.chipotle.com/ny/brooklyn/774-broadway,1,5,
16b89bdb-90f4-4ab5-8f68-b01e61827472,move-with-grace,Move With Grace,https://www.movewithgrace.com,1,2,
fa70163d-fdd8-459d-a653-3ee4ceedf581,teriyaki-bowl,Teriyaki Bowl,https://www.tkbowl.com,1,1,
d642665f-754d-46f1-a945-f5a8782b14ad,subway,Subway,https://restaurants.subway.com/united-states/ny/brooklyn/6724-bay-parkway,1,5,fetch_failed:https://subway.com/en-us/restaurant/57180-0/menu/?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/57180-0/menu/:None:None;fetch_failed:https://subway.com/en-us/restaurant/57180-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/57180-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
260e6702-8189-4a91-9085-694ef69a05cb,singas-famous-pizza,Singas Famous Pizza,https://singaspizzas.com,1,5,
4cb60e0f-6fe6-4319-a017-2e6bb814403a,impasto,Impasto,https://www.impastonyc.com/,0,0,homepage_unavailable:None:None
35ed9394-6a30-4377-80f6-00bc1438ba61,new-city,New City,https://brooklynnewcity.com,1,1,
80ef1576-f738-4f8b-a817-b97654adf0ad,pasha-pizza,Pasha Pizza,https://www.pashapp.com,1,1,fetch_failed:tel:3474350666:None:None
0a1e8488-f5a4-42a9-903f-d4a1aa060fa9,mcdonald-s,McDonald's,https://www.mcdonalds.com/us/en-us/location/1898.html,1,5,
c1d2707d-5a40-43ca-887e-b10783543611,juice-press,Juice Press,https://order.juicepress.com/park-slope/menu,1,5,
8e4ed7d8-f1cf-473f-81d6-dfddbb3b704d,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/forest-hills/11716-queens-blvd/340294,1,5,
ce7e420f-5785-4d64-8bbe-bc96d1fafcab,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/queens/6401-108th-st/362889,1,5,
da81d7d2-5fc6-4a80-a184-938557dce3a2,gyro-world,Gyro World,https://www.gyroworld.com/location/ridgewood,1,2,
319de038-72cd-44d7-8770-8b4cb3d0c2e3,sweetgreen,Sweetgreen,https://www.sweetgreen.com/,1,1,pdf_exception:https://assets.ctfassets.net/eum7w7yri3zr/76xImBzzZCnvVQ3pDtm9fg/08e451f6d46bb93af2f9694be7f77051/sg-Rosemary_Focaccia_partner.pdf:name 'convert_pdf_to_html' is not defined
c5a16ab7-3655-4f92-a6e0-506e2bebf9b0,subway,Subway,https://restaurants.subway.com/united-states/ny/brooklyn/5407-2nd-ave,1,5,fetch_failed:https://subway.com/en-us/restaurant/46685-0/menu?intcmp=yext-local:owned:order:OrderPickup:fwh-no-value-w2-2020:0:button:0:orderpickup:hu:local-v1&segment_code=0:None:None;fetch_failed:https://subway.com/en-us/restaurant/46685-0/menu:None:None;fetch_failed:https://subway.com/en-us/restaurant/46685-0/menu?intcmp=yext-local:owned:0:StartOrder:fwh-no-value-w2-2020:0:button:0:startorder:tn:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-us/menunutrition/menu:None:None;fetch_failed:https://subway.com/en-US/restaurant/46685-0/menu/category/1?intcmp=yext-local:owned:0:Breakfast:fwh-no-value-w2-2020:0:link:0:breakfast:c1u2:local-v1&segment_code=0:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition/NutritionGrid:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Menu:None:None;fetch_failed:https://www.subway.com/en-US/MenuNutrition/Nutrition:None:None
df7e62d2-a22e-4ad9-9667-f29cc9182864,brasserie-292,Brasserie 292,https://www.brasserie292.com/,1,3,
e1e26a7b-dcb6-402d-ba88-01ac4cd0fae7,slutty-vegan,Slutty Vegan,https://sluttyveganatl.com/brooklyn/,1,3,blocked_by_robots:https://www.facebook.com/sveganfoodtruck/
db80113d-8420-4db7-84fb-2903b6dd0d68,subway,Subway,https://restaurants.subway.com/united-states/nj/stanhope/90-us-highway-206,1,5,
aaf95d9a-da1b-4a6f-b26a-81a572c00fbf,oh-dumpling,Oh! Dumpling,https://ohdumplings.com,1,1,
d7ea99f2-d3e3-4c8d-9868-25cca00a6d6f,mcdonald-s,McDonald's,https://www.mcdonalds.com/us/en-us/location/25696.html,1,5,
5e7abe07-b45e-4b7a-9be6-1759c73226bd,giovanni-s-pizzeria,Giovanni's Pizzeria,https://www.giovannisoncolumbus.com,1,2,
eea5b582-2307-4896-9edf-7323b2c1604e,dunkin-donuts,Dunkin' Donuts,https://locations.dunkindonuts.com/en/nj/stanhope/25-us-hwy-206/302553,1,5,
8f7bd533-0637-4790-8592-73e17b965730,lucky-rabbit-noodles,Lucky Rabbit Noodles,luckyrabbitnoodles.com,0,0,homepage_unavailable:None:None
d2901381-59a1-4b12-bf4b-3fb8bb873cf7,chipotle,Chipotle,https://locations.chipotle.com/ny/new-york/9-w-42nd-st,1,5,
04e113ce-7540-414d-a0d7-01c86c96eb7f,dunkin,Dunkin',https://locations.dunkindonuts.com/en/ny/new-york/102-8th-ave/363004,1,5,
ca552b97-8e7c-44ca-849a-eedd4f04efe9,jollibee,Jollibee,https://locations.jollibeefoods.com/usa/ny/new-york/14-east-42nd-street,1,4,
